customer_id,company_name,industry,subscription_tier,contract_type,payment_method,signup_cohort,tenure_months,monthly_charges,total_charges,active_user_seats,feature_adoption_rate,support_tickets_30d,days_since_last_login,nps_score,churn_risk_score,risk_tier,churn_status,churn_reason
CUST-12315,Crest Bio Analytics,Manufacturing,Starter,Month-to-Month,Bank Transfer,2024-04,21,182.01,3832.94,10,71,2,5,7,16.8,Low Risk,0,N/A
CUST-12316,Elevation Bio Analytics,Education,Professional,Month-to-Month,Credit Card,2025-03,1,330.48,328.01,6,89,0,0,8,17.5,Low Risk,0,N/A
CUST-12317,Frontier Bio Analytics,Financial Services,Starter,Month-to-Month,Credit Card,2024-09,1,99.94,103.63,2,45,0,1,5,55.0,Medium Risk,1,Executive Leadership Turnover
CUST-12318,Horizon Bio Analytics,E-Commerce,Starter,Month-to-Month,Credit Card,2025-11,6,146.05,884.23,7,30,0,0,10,25.0,Low Risk,0,N/A
CUST-12319,Integra Bio Analytics,E-Commerce,Professional,1-Year,Electronic Check,2026-01,6,384.28,2301.0,15,75,3,2,6,7.9,Low Risk,0,N/A
CUST-12320,Kinetic Bio Analytics,Healthcare,Professional,Month-to-Month,Electronic Check,2026-05,3,544.42,1670.26,35,23,1,1,6,56.2,Medium Risk,1,Executive Leadership Turnover
CUST-12321,Luminary Bio Analytics,Education,Professional,Month-to-Month,Bank Transfer,2025-02,7,448.44,3165.71,23,85,0,0,6,10.4,Low Risk,0,N/A
CUST-12322,Meridian Bio Analytics,Education,Starter,Month-to-Month,Credit Card,2024-04,5,90.86,462.94,1,94,0,2,7,10.4,Low Risk,0,N/A
CUST-12323,Nova Bio Analytics,Healthcare,Starter,1-Year,Electronic Check,2024-10,18,153.59,2851.1,5,51,0,8,6,16.8,Low Risk,0,N/A
CUST-12324,Omni Bio Analytics,Healthcare,Starter,1-Year,Electronic Check,2026-05,3,158.59,483.87,6,40,1,1,8,13.6,Low Risk,0,N/A
CUST-12325,Pinnacle Bio Analytics,E-Commerce,Professional,Month-to-Month,Bank Transfer,2026-06,1,476.77,475.72,23,68,3,1,8,28.9,Low Risk,0,N/A
CUST-12326,Acro Bio Analytics,Technology,Starter,1-Year,Electronic Check,2026-03,5,161.55,780.16,9,74,5,2,7,26.9,Low Risk,0,N/A
CUST-12327,Boreal Bio Analytics,Education,Enterprise,Month-to-Month,Electronic Check,2024-04,3,1968.47,6126.43,144,53,4,0,7,63.4,Medium Risk,0,N/A
CUST-12328,Cortex Bio Analytics,Manufacturing,Enterprise,1-Year,Credit Card,2024-10,6,1409.61,8573.03,81,53,3,1,10,3.2,Low Risk,0,N/A
CUST-12329,Equinox Bio Analytics,Manufacturing,Enterprise,Month-to-Month,Credit Card,2025-12,6,1653.95,9890.75,106,76,5,2,9,13.6,Low Risk,0,N/A
CUST-12330,Flux Bio Analytics,Technology,Professional,1-Year,Bank Transfer,2024-06,11,464.56,4918.34,22,27,0,3,8,38.9,Medium Risk,0,N/A
CUST-12331,Galactic Bio Analytics,Healthcare,Professional,2-Year,Bank Transfer,2025-02,13,407.91,5448.59,17,67,2,0,7,2.8,Low Risk,0,N/A
CUST-12332,Helix Bio Analytics,Manufacturing,Enterprise,Month-to-Month,Credit Card,2026-03,5,1687.08,8768.11,112,32,5,3,1,93.4,High Risk,1,Executive Leadership Turnover
CUST-12333,Infini Bio Analytics,E-Commerce,Starter,Month-to-Month,Bank Transfer,2024-08,16,195.0,3224.59,10,81,2,1,7,8.7,Low Risk,0,N/A
CUST-12334,Krypton Bio Analytics,Education,Professional,1-Year,Bank Transfer,2025-04,2,521.27,1013.73,29,88,5,8,5,57.4,Medium Risk,1,Low User Adoption
CUST-12335,Matrix Bio Analytics,Education,Professional,Month-to-Month,Electronic Check,2026-06,1,441.79,454.64,20,93,1,0,7,14.8,Low Risk,0,N/A
CUST-12336,Neutron Bio Analytics,Financial Services,Starter,Month-to-Month,Credit Card,2024-09,3,153.16,459.42,8,91,1,1,7,14.8,Low Risk,0,N/A
CUST-12337,Optima Bio Analytics,Manufacturing,Starter,Month-to-Month,Bank Transfer,2024-05,2,95.78,184.79,1,38,1,0,8,28.9,Low Risk,0,N/A
CUST-12338,Prism Bio Analytics,Healthcare,Enterprise,2-Year,Bank Transfer,2026-06,2,1753.72,3647.48,119,71,0,0,9,2.4,Low Risk,0,N/A
CUST-12339,Radiant Bio Analytics,E-Commerce,Professional,1-Year,Credit Card,2024-08,11,519.03,5663.52,31,26,1,1,8,21.4,Low Risk,0,N/A
CUST-12340,Solaris Bio Analytics,E-Commerce,Starter,1-Year,Credit Card,2025-09,10,117.99,1215.74,3,90,6,0,9,5.7,Low Risk,0,N/A
CUST-12341,Titan Bio Analytics,E-Commerce,Professional,2-Year,Bank Transfer,2025-04,14,507.29,7214.07,29,44,0,0,4,7.9,Low Risk,0,N/A
CUST-12342,Zenith Bio Analytics,Healthcare,Professional,Month-to-Month,Electronic Check,2026-03,2,511.19,984.38,29,78,2,0,8,14.8,Low Risk,0,N/A
CUST-12343,Strata Bio Analytics,Healthcare,Professional,1-Year,Electronic Check,2024-01,18,536.84,9434.62,31,89,0,2,5,10.0,Low Risk,0,N/A
CUST-12344,Synapse Bio Analytics,E-Commerce,Starter,2-Year,Bank Transfer,2024-04,21,121.19,2524.35,4,95,1,5,5,2.7,Low Risk,0,N/A
CUST-12345,Vortex Bio Analytics,Technology,Starter,1-Year,Bank Transfer,2025-03,8,179.68,1466.5,8,71,0,1,8,9.5,Low Risk,0,N/A
CUST-12346,Vector Bio Analytics,Education,Professional,1-Year,Credit Card,2024-01,29,449.73,12836.05,20,98,1,0,9,0.7,Low Risk,0,N/A
CUST-12347,Zenith Bio Analytics,Education,Starter,1-Year,Credit Card,2025-03,6,148.63,888.23,6,70,0,1,8,9.5,Low Risk,0,N/A
CUST-12348,Aegis Bio Analytics,Education,Enterprise,Month-to-Month,Bank Transfer,2025-12,2,1833.78,3654.89,129,82,6,0,9,22.3,Low Risk,1,Low User Adoption
CUST-12349,Orion Bio Analytics,Manufacturing,Professional,Month-to-Month,Bank Transfer,2024-07,3,559.19,1688.53,34,62,0,0,8,33.2,Low Risk,0,N/A
CUST-12350,Apex Cyber Analytics,Education,Professional,1-Year,Credit Card,2025-12,1,410.43,415.33,16,31,0,1,7,37.8,Medium Risk,0,N/A
CUST-12351,Vanguard Cyber Analytics,E-Commerce,Professional,1-Year,Bank Transfer,2024-10,16,494.29,7928.82,29,68,1,5,9,6.0,Low Risk,0,N/A
CUST-12352,Nexus Cyber Analytics,Healthcare,Starter,1-Year,Electronic Check,2024-01,8,178.04,1384.75,10,82,0,1,9,1.7,Low Risk,0,N/A
CUST-12353,Quantum Cyber Analytics,Financial Services,Starter,1-Year,Bank Transfer,2025-07,11,148.47,1605.61,7,68,0,2,8,9.5,Low Risk,0,N/A
CUST-12354,Hyperion Cyber Analytics,Healthcare,Professional,1-Year,Credit Card,2025-02,12,393.71,4814.6,16,40,0,0,7,9.5,Low Risk,1,Competitor Migration
CUST-12355,Aura Cyber Analytics,Technology,Starter,2-Year,Electronic Check,2025-01,13,131.77,1753.4,3,43,2,21,6,21.4,Low Risk,0,N/A
CUST-12356,Catalyst Cyber Analytics,Healthcare,Professional,2-Year,Bank Transfer,2026-06,2,516.51,992.12,31,49,1,2,2,11.4,Low Risk,0,N/A
CUST-12357,Pulse Cyber Analytics,Technology,Professional,Month-to-Month,Credit Card,2025-01,1,318.61,325.58,6,71,0,5,4,70.1,High Risk,1,Poor Onboarding Experience
CUST-12358,Vertex Cyber Analytics,Manufacturing,Enterprise,Month-to-Month,Credit Card,2025-09,5,1337.26,6777.71,70,26,1,1,2,63.4,Medium Risk,0,N/A
CUST-12359,Starlight Cyber Analytics,Manufacturing,Starter,Month-to-Month,Electronic Check,2025-11,6,129.65,797.48,2,96,4,0,6,28.9,Low Risk,0,N/A
CUST-12360,Beacon Cyber Analytics,Education,Starter,1-Year,Bank Transfer,2025-04,7,173.65,1243.4,7,44,1,3,9,6.0,Low Risk,0,N/A
CUST-12361,Cobalt Cyber Analytics,Education,Starter,Month-to-Month,Bank Transfer,2025-02,12,190.02,2271.0,9,26,1,1,9,21.4,Low Risk,0,N/A
CUST-12362,Crest Cyber Analytics,Technology,Professional,Month-to-Month,Electronic Check,2024-09,8,561.88,4392.31,34,48,1,2,7,18.2,Low Risk,0,N/A
CUST-12363,Elevation Cyber Analytics,Technology,Starter,Month-to-Month,Credit Card,2025-07,11,133.52,1485.14,6,90,3,1,7,8.7,Low Risk,0,N/A
CUST-12364,Frontier Cyber Analytics,Financial Services,Enterprise,Month-to-Month,Bank Transfer,2025-01,11,1562.11,17626.6,96,37,6,0,3,70.1,High Risk,1,Missing Core Feature
CUST-12365,Horizon Cyber Analytics,Manufacturing,Professional,Month-to-Month,Bank Transfer,2024-10,14,307.24,4149.47,5,94,0,1,9,4.3,Low Risk,0,N/A
CUST-12366,Integra Cyber Analytics,E-Commerce,Professional,Month-to-Month,Electronic Check,2024-04,22,417.67,9355.63,19,25,1,0,3,45.0,Medium Risk,1,Competitor Migration
CUST-12367,Kinetic Cyber Analytics,Education,Professional,1-Year,Credit Card,2025-05,12,408.27,4821.91,15,23,1,8,2,56.2,Medium Risk,0,N/A
CUST-12368,Luminary Cyber Analytics,Financial Services,Professional,Month-to-Month,Electronic Check,2025-02,13,356.02,4726.9,12,15,0,0,6,46.3,Medium Risk,0,N/A
CUST-12369,Meridian Cyber Analytics,Technology,Starter,Month-to-Month,Credit Card,2024-01,4,158.99,615.34,6,18,0,5,9,38.9,Medium Risk,0,N/A
CUST-12370,Nova Cyber Analytics,Manufacturing,Starter,Month-to-Month,Electronic Check,2026-02,1,151.06,149.87,6,91,0,2,8,17.5,Low Risk,0,N/A
CUST-12371,Omni Cyber Analytics,Education,Starter,1-Year,Credit Card,2025-12,7,143.26,1002.95,6,90,0,8,7,7.9,Low Risk,0,N/A
CUST-12372,Pinnacle Cyber Analytics,Education,Professional,Month-to-Month,Bank Transfer,2024-05,20,416.77,8606.92,20,41,2,3,10,7.2,Low Risk,0,N/A
CUST-12373,Acro Cyber Analytics,Financial Services,Starter,Month-to-Month,Electronic Check,2024-08,7,118.51,799.18,2,32,0,0,8,46.3,Medium Risk,1,Competitor Migration
CUST-12374,Boreal Cyber Analytics,Financial Services,Starter,1-Year,Credit Card,2025-10,2,122.03,243.06,1,75,1,1,6,13.6,Low Risk,0,N/A
CUST-12375,Cortex Cyber Analytics,Manufacturing,Starter,1-Year,Electronic Check,2024-06,14,143.72,2026.87,7,31,2,2,9,9.5,Low Risk,0,N/A
CUST-12376,Equinox Cyber Analytics,Financial Services,Enterprise,1-Year,Bank Transfer,2024-04,18,1826.63,33319.2,129,70,0,2,8,9.5,Low Risk,0,N/A
CUST-12377,Flux Cyber Analytics,Healthcare,Enterprise,1-Year,Credit Card,2024-08,7,1412.62,9884.64,78,22,0,1,9,11.4,Low Risk,0,N/A
CUST-12378,Galactic Cyber Analytics,Education,Enterprise,Month-to-Month,Bank Transfer,2024-10,22,1031.52,23594.72,35,58,1,2,8,9.5,Low Risk,0,N/A
CUST-12379,Helix Cyber Analytics,Technology,Enterprise,1-Year,Credit Card,2025-06,1,1752.66,1800.69,119,51,1,1,3,27.9,Low Risk,1,Missing Core Feature
CUST-12380,Infini Cyber Analytics,E-Commerce,Starter,Month-to-Month,Bank Transfer,2025-11,1,111.67,113.47,2,47,0,3,7,48.8,Medium Risk,1,Low User Adoption
CUST-12381,Krypton Cyber Analytics,Education,Professional,Month-to-Month,Credit Card,2026-03,2,539.08,1037.61,34,49,1,1,6,28.9,Low Risk,0,N/A
CUST-12382,Matrix Cyber Analytics,E-Commerce,Starter,2-Year,Bank Transfer,2026-03,2,160.5,324.04,6,73,0,1,8,6.0,Low Risk,0,N/A
CUST-12383,Neutron Cyber Analytics,Manufacturing,Enterprise,Month-to-Month,Bank Transfer,2025-08,5,1665.5,8297.06,109,25,0,2,8,46.3,Medium Risk,1,Budget Reallocation / Price
CUST-12384,Optima Cyber Analytics,Education,Professional,1-Year,Credit Card,2025-09,9,405.77,3741.45,18,51,1,3,8,14.2,Low Risk,0,N/A
CUST-12385,Prism Cyber Analytics,Healthcare,Starter,2-Year,Credit Card,2025-05,11,172.84,1904.09,7,66,0,30,8,25.0,Low Risk,0,N/A
CUST-12386,Radiant Cyber Analytics,Manufacturing,Enterprise,2-Year,Credit Card,2025-08,8,1211.81,9725.61,54,64,0,3,7,6.3,Low Risk,0,N/A
CUST-12387,Solaris Cyber Analytics,E-Commerce,Starter,Month-to-Month,Bank Transfer,2025-01,18,125.3,2187.73,4,91,4,45,8,79.4,High Risk,1,Missing Core Feature
CUST-12388,Titan Cyber Analytics,Financial Services,Starter,1-Year,Bank Transfer,2024-06,3,174.61,516.38,8,61,3,1,4,27.9,Low Risk,1,Competitor Migration
CUST-12389,Zenith Cyber Analytics,Financial Services,Starter,Month-to-Month,Credit Card,2026-03,1,126.41,125.3,4,15,1,3,7,71.1,High Risk,1,Low User Adoption
CUST-12390,Strata Cyber Analytics,Technology,Professional,1-Year,Bank Transfer,2024-05,1,327.17,319.01,8,95,1,3,5,24.0,Low Risk,1,Missing Core Feature
CUST-12391,Synapse Cyber Analytics,Technology,Professional,Month-to-Month,Credit Card,2026-03,5,414.65,2108.26,16,44,0,0,4,40.1,Medium Risk,0,N/A
CUST-12392,Vortex Cyber Analytics,Technology,Professional,2-Year,Bank Transfer,2024-09,8,532.14,4182.55,33,28,2,0,8,8.3,Low Risk,0,N/A
CUST-12393,Vector Cyber Analytics,Technology,Enterprise,Month-to-Month,Electronic Check,2026-04,2,1960.92,3981.19,144,96,1,5,8,25.0,Low Risk,0,N/A
CUST-12394,Zenith Cyber Analytics,Financial Services,Starter,Month-to-Month,Electronic Check,2024-05,8,109.38,892.25,3,26,0,2,8,46.3,Medium Risk,0,N/A
CUST-12395,Aegis Cyber Analytics,Technology,Professional,Month-to-Month,Credit Card,2025-01,5,459.54,2319.12,25,54,0,1,10,9.5,Low Risk,0,N/A
CUST-12396,Orion Cyber Analytics,E-Commerce,Enterprise,Month-to-Month,Electronic Check,2026-01,3,1624.16,4733.6,105,31,1,3,6,71.1,High Risk,1,Low User Adoption
CUST-12397,Apex Logic Analytics,Education,Professional,Month-to-Month,Bank Transfer,2025-12,2,445.34,924.17,20,31,1,0,3,76.0,High Risk,0,N/A
CUST-12398,Vanguard Logic Analytics,Education,Professional,Month-to-Month,Electronic Check,2024-09,11,350.87,3754.23,10,61,0,3,5,56.2,Medium Risk,0,N/A
CUST-12399,Nexus Logic Analytics,Financial Services,Professional,2-Year,Credit Card,2025-06,3,431.73,1295.25,20,84,1,1,6,2.2,Low Risk,0,N/A
CUST-12400,Quantum Logic Analytics,Technology,Professional,Month-to-Month,Bank Transfer,2025-10,4,324.95,1321.57,9,64,1,2,3,35.4,Medium Risk,0,N/A
CUST-12401,Hyperion Logic Analytics,E-Commerce,Starter,Month-to-Month,Electronic Check,2024-03,9,105.83,920.59,1,48,0,2,4,40.1,Medium Risk,0,N/A
CUST-12402,Aura Logic Analytics,Financial Services,Starter,1-Year,Electronic Check,2024-12,15,193.1,2977.65,10,54,0,0,2,20.6,Low Risk,0,N/A
CUST-12403,Catalyst Logic Analytics,Technology,Enterprise,1-Year,Electronic Check,2026-02,5,1678.94,8562.6,112,72,0,1,8,9.5,Low Risk,1,Missing Core Feature
CUST-12404,Pulse Logic Analytics,Education,Starter,Month-to-Month,Credit Card,2024-12,18,130.92,2360.99,5,60,3,3,8,29.9,Low Risk,0,N/A
CUST-12405,Vertex Logic Analytics,Technology,Enterprise,Month-to-Month,Credit Card,2026-06,1,1935.41,1925.67,141,29,1,2,7,56.2,Medium Risk,1,Poor Onboarding Experience
CUST-12406,Starlight Logic Analytics,Healthcare,Professional,1-Year,Bank Transfer,2026-06,1,448.11,439.65,20,42,0,0,5,32.1,Low Risk,0,N/A
CUST-12407,Beacon Logic Analytics,Technology,Enterprise,Month-to-Month,Credit Card,2024-10,17,1841.48,32203.0,132,42,2,2,6,18.2,Low Risk,0,N/A
CUST-12408,Cobalt Logic Analytics,Financial Services,Starter,Month-to-Month,Electronic Check,2026-01,3,96.74,281.84,1,66,0,2,7,33.2,Low Risk,0,N/A
CUST-12409,Crest Logic Analytics,Manufacturing,Enterprise,Month-to-Month,Credit Card,2025-06,3,1174.29,3625.8,50,30,1,8,9,48.8,Medium Risk,0,N/A
CUST-12410,Elevation Logic Analytics,Manufacturing,Starter,1-Year,Bank Transfer,2024-09,7,184.65,1278.09,9,91,0,5,9,3.2,Low Risk,0,N/A
CUST-12411,Frontier Logic Analytics,Manufacturing,Enterprise,1-Year,Bank Transfer,2025-01,13,1843.95,23360.95,130,65,0,0,6,9.5,Low Risk,0,N/A
CUST-12412,Horizon Logic Analytics,Financial Services,Professional,Month-to-Month,Electronic Check,2024-09,19,364.2,7084.95,13,86,0,21,8,34.3,Low Risk,0,N/A
CUST-12413,Integra Logic Analytics,Financial Services,Starter,Month-to-Month,Credit Card,2024-08,15,129.35,1972.9,5,86,2,1,8,8.7,Low Risk,0,N/A
CUST-12414,Kinetic Logic Analytics,Healthcare,Professional,Month-to-Month,Bank Transfer,2025-02,11,378.91,4209.83,13,89,0,1,10,4.3,Low Risk,0,N/A
CUST-12415,Luminary Logic Analytics,Financial Services,Professional,1-Year,Credit Card,2026-01,2,362.84,730.1,13,28,0,5,5,74.1,High Risk,1,Budget Reallocation / Price
CUST-12416,Meridian Logic Analytics,Healthcare,Professional,Month-to-Month,Credit Card,2025-07,4,422.97,1636.29,19,61,2,1,5,35.4,Medium Risk,0,N/A
CUST-12417,Nova Logic Analytics,Financial Services,Enterprise,Month-to-Month,Electronic Check,2025-06,1,1062.47,1092.64,38,85,2,3,4,45.0,Medium Risk,0,N/A
CUST-12418,Omni Logic Analytics,Healthcare,Starter,1-Year,Electronic Check,2024-04,12,165.95,1995.49,10,18,0,0,5,45.0,Medium Risk,1,Budget Reallocation / Price
CUST-12419,Pinnacle Logic Analytics,Technology,Starter,Month-to-Month,Bank Transfer,2025-08,3,132.23,397.47,3,24,0,2,1,79.4,High Risk,1,Executive Leadership Turnover
CUST-12420,Acro Logic Analytics,E-Commerce,Starter,2-Year,Bank Transfer,2025-03,1,167.21,161.72,7,54,3,30,8,33.2,Low Risk,0,N/A
CUST-12421,Boreal Logic Analytics,E-Commerce,Starter,1-Year,Credit Card,2025-03,8,102.35,838.51,1,64,1,21,8,45.0,Medium Risk,1,Missing Core Feature
CUST-12422,Cortex Logic Analytics,Healthcare,Professional,1-Year,Bank Transfer,2025-05,13,410.19,5274.06,18,64,1,1,4,17.5,Low Risk,0,N/A
CUST-12423,Equinox Logic Analytics,E-Commerce,Starter,1-Year,Credit Card,2024-06,25,144.17,3638.44,6,77,1,0,8,1.7,Low Risk,0,N/A
CUST-12424,Flux Logic Analytics,E-Commerce,Professional,Month-to-Month,Electronic Check,2025-02,1,361.89,372.53,11,90,1,1,7,14.8,Low Risk,0,N/A
CUST-12425,Galactic Logic Analytics,Education,Professional,2-Year,Credit Card,2025-10,10,495.2,5095.41,29,75,0,1,7,3.4,Low Risk,0,N/A
CUST-12426,Helix Logic Analytics,Manufacturing,Starter,2-Year,Electronic Check,2025-02,9,147.71,1318.29,4,49,3,0,7,2.8,Low Risk,0,N/A
CUST-12427,Infini Logic Analytics,E-Commerce,Professional,2-Year,Credit Card,2026-02,3,555.07,1707.74,33,57,1,2,7,5.0,Low Risk,0,N/A
CUST-12428,Krypton Logic Analytics,Education,Starter,Month-to-Month,Electronic Check,2026-02,2,174.56,355.18,8,50,3,8,9,23.1,Low Risk,0,N/A
CUST-12429,Matrix Logic Analytics,Healthcare,Starter,Month-to-Month,Credit Card,2024-01,18,139.95,2464.08,6,49,2,3,8,29.9,Low Risk,0,N/A
CUST-12430,Neutron Logic Analytics,Manufacturing,Starter,1-Year,Bank Transfer,2025-06,14,97.3,1329.37,1,19,2,1,1,40.1,Medium Risk,1,Competitor Migration
CUST-12431,Optima Logic Analytics,Manufacturing,Starter,Month-to-Month,Credit Card,2024-08,14,160.31,2204.25,7,91,1,21,7,47.5,Medium Risk,0,N/A
CUST-12432,Prism Logic Analytics,Technology,Professional,2-Year,Electronic Check,2024-03,12,415.32,4887.18,19,15,2,1,4,18.2,Low Risk,0,N/A
CUST-12433,Radiant Logic Analytics,Technology,Starter,2-Year,Credit Card,2025-05,4,117.08,484.23,1,83,1,2,5,2.9,Low Risk,0,N/A
CUST-12434,Solaris Logic Analytics,E-Commerce,Starter,2-Year,Credit Card,2026-05,2,149.33,308.3,7,70,2,0,9,2.0,Low Risk,0,N/A
CUST-12435,Titan Logic Analytics,Healthcare,Enterprise,Month-to-Month,Bank Transfer,2024-02,23,1926.76,44770.28,141,88,0,5,2,20.6,Low Risk,1,Competitor Migration
CUST-12436,Zenith Logic Analytics,E-Commerce,Starter,2-Year,Bank Transfer,2025-01,10,160.86,1570.27,9,81,0,8,7,2.8,Low Risk,0,N/A
CUST-12437,Strata Logic Analytics,Healthcare,Enterprise,Month-to-Month,Bank Transfer,2024-11,15,946.45,14599.95,25,98,1,3,7,15.4,Low Risk,0,N/A
CUST-12438,Synapse Logic Analytics,Technology,Enterprise,1-Year,Credit Card,2025-02,2,1660.4,3276.73,108,38,2,0,7,13.6,Low Risk,0,N/A
CUST-12439,Vortex Logic Analytics,E-Commerce,Starter,2-Year,Credit Card,2024-04,6,119.78,702.49,2,91,0,8,7,2.8,Low Risk,0,N/A
CUST-12440,Vector Logic Analytics,Technology,Starter,Month-to-Month,Credit Card,2025-05,5,164.66,851.96,8,28,2,21,9,72.1,High Risk,1,Poor Onboarding Experience
CUST-12441,Zenith Logic Analytics,E-Commerce,Starter,Month-to-Month,Credit Card,2026-01,1,184.25,188.95,9,95,3,1,8,14.8,Low Risk,1,Missing Core Feature
CUST-12442,Aegis Logic Analytics,Financial Services,Starter,Month-to-Month,Credit Card,2025-10,5,122.8,600.64,1,71,1,0,10,7.9,Low Risk,0,N/A
CUST-12443,Orion Logic Analytics,Manufacturing,Enterprise,Month-to-Month,Electronic Check,2025-10,5,1661.69,8014.5,109,15,3,5,8,57.4,Medium Risk,1,Low User Adoption
CUST-12444,Apex Meta Analytics,Technology,Starter,1-Year,Bank Transfer,2025-10,7,167.89,1158.84,8,47,0,14,7,16.8,Low Risk,0,N/A
CUST-12445,Vanguard Meta Analytics,Manufacturing,Professional,2-Year,Electronic Check,2025-06,9,390.19,3644.23,13,88,4,45,8,33.2,Low Risk,1,Competitor Migration
CUST-12446,Nexus Meta Analytics,Technology,Professional,Month-to-Month,Credit Card,2024-11,5,540.01,2772.07,33,69,1,3,4,51.2,Medium Risk,1,Competitor Migration
CUST-12447,Quantum Meta Analytics,Education,Starter,1-Year,Credit Card,2025-01,7,127.25,880.65,3,43,0,2,9,3.9,Low Risk,0,N/A
CUST-12448,Hyperion Meta Analytics,E-Commerce,Starter,Month-to-Month,Credit Card,2025-07,2,123.25,240.75,1,60,0,3,2,70.1,High Risk,1,Poor Onboarding Experience
CUST-12449,Aura Meta Analytics,Healthcare,Starter,1-Year,Credit Card,2024-03,18,136.32,2459.98,3,56,0,0,5,20.6,Low Risk,0,N/A
CUST-12450,Catalyst Meta Analytics,Education,Starter,Month-to-Month,Electronic Check,2024-10,17,172.66,3031.39,7,30,2,0,5,63.4,Medium Risk,0,N/A
CUST-12451,Pulse Meta Analytics,Financial Services,Starter,Month-to-Month,Credit Card,2025-03,16,147.81,2298.81,5,91,1,0,9,3.6,Low Risk,0,N/A
CUST-12452,Vertex Meta Analytics,Education,Starter,1-Year,Credit Card,2024-03,18,139.78,2443.19,6,35,1,5,5,28.9,Low Risk,0,N/A
CUST-12453,Starlight Meta Analytics,Financial Services,Enterprise,Month-to-Month,Bank Transfer,2026-04,3,1684.38,5118.38,110,61,1,2,9,13.6,Low Risk,0,N/A
CUST-12454,Beacon Meta Analytics,Technology,Starter,Month-to-Month,Electronic Check,2024-04,19,152.21,2836.88,6,69,2,5,8,16.8,Low Risk,0,N/A
CUST-12455,Cobalt Meta Analytics,Manufacturing,Professional,Month-to-Month,Electronic Check,2026-01,3,338.13,1000.22,8,80,1,2,3,29.9,Low Risk,0,N/A
CUST-12456,Crest Meta Analytics,Technology,Professional,Month-to-Month,Credit Card,2024-02,8,345.9,2733.26,9,57,0,14,7,34.3,Low Risk,0,N/A
CUST-12457,Elevation Meta Analytics,Financial Services,Professional,Month-to-Month,Electronic Check,2025-05,9,528.58,4736.91,30,24,3,1,8,41.3,Medium Risk,0,N/A
CUST-12458,Frontier Meta Analytics,Financial Services,Starter,2-Year,Bank Transfer,2025-07,3,170.47,497.02,8,62,0,3,4,23.1,Low Risk,0,N/A
CUST-12459,Horizon Meta Analytics,Financial Services,Professional,Month-to-Month,Credit Card,2024-02,1,529.9,550.39,30,78,0,0,6,17.5,Low Risk,0,N/A
CUST-12460,Integra Meta Analytics,Manufacturing,Enterprise,Month-to-Month,Credit Card,2026-05,1,1806.16,1829.13,126,70,1,0,8,28.9,Low Risk,0,N/A
CUST-12461,Kinetic Meta Analytics,E-Commerce,Starter,Month-to-Month,Electronic Check,2026-06,1,144.24,139.9,6,72,1,0,8,28.9,Low Risk,1,Budget Reallocation / Price
CUST-12462,Luminary Meta Analytics,Healthcare,Enterprise,1-Year,Credit Card,2024-07,3,1237.68,3711.98,59,51,3,14,8,23.1,Low Risk,1,Missing Core Feature
CUST-12463,Meridian Meta Analytics,Education,Enterprise,2-Year,Bank Transfer,2024-08,10,1019.86,10145.68,34,60,1,21,9,9.5,Low Risk,0,N/A
CUST-12464,Nova Meta Analytics,Healthcare,Enterprise,2-Year,Credit Card,2024-07,12,1841.72,22207.59,128,76,2,5,7,2.3,Low Risk,0,N/A
CUST-12465,Omni Meta Analytics,Manufacturing,Starter,1-Year,Credit Card,2024-01,17,99.55,1674.82,1,68,2,0,5,17.5,Low Risk,0,N/A
